"u.cm.s.mean","u.cm.s.sd","v.cm.s.mean","v.cm.s.sd","speed.cm.s.mean","speed.cm.s.sd","speed.cm.s.max","speed.cm.s.min","direction.deg.t.mean","direction.deg.t.sd","latitude","longitude"
-24.04125,13.4959395745535,-10.48,23.3411430739799,32.3125,18.624300076334,77.17,4.63,258.75,39.1365132154957,16.15,-68.35
-20.7245454545455,24.653436824766,-6.52363636363636,17.1237450767799,29.3227272727273,21.7812447260982,77.17,0,208.181818181818,102.646790677369,16.15,-68.45
-23.16,23.734229851981,-6.814,24.1775374171059,33.283,23.761304701365,66.36,0,206,117.303026388921,16.15,-68.55
-24.6981818181818,39.2312120175204,-0.760909090909091,25.3441667665542,39.9845454545455,33.0805901893048,128.61,9.77,268.181818181818,63.5323825805678,16.15,-68.65
-18.4984615384615,27.178754216653,1.70230769230769,29.907220464253,35.7338461538462,24.9769332046129,107.52,9.77,246.923076923077,69.3282789084675,16.15,-68.75
-16.5540909090909,12.6917388425891,8.53909090909091,17.0787985830081,25.2531818181818,12.1713243738299,45.79,0,244.090909090909,104.683609073522,16.15,-68.85
-21.8194444444444,19.3852452903573,0.941666666666666,25.8358964256642,31.9216666666667,21.6629720002209,87.45,0,237.777777777778,94.1560379217615,16.15,-68.95
-22.752,19.8350544071181,-4.6896,44.3220037039542,40.146,35.2296428215407,154.33,0,236.4,81.4902857196284,16.15,-69.05
-22.0566666666667,16.2196454020949,18.525,24.937191465396,36.7383333333333,17.8198820694666,72.02,15.43,279.166666666667,92.2898924174486,16.15,-69.15
-45.44,58.1100352779105,14.955,23.3840212538391,48.355,61.8364880147636,92.08,4.63,270,28.2842712474619,16.15,-69.25
-27.9075,14.4737103628153,11.5375,8.72925111335446,30.48,16.2191594521212,45.79,9.77,292.5,9.57427107756338,16.15,-69.35
-17.15,25.1854660469089,12.49,22.4954817685685,32.41,15.4968512930853,45.79,15.43,246.666666666667,102.143689640297,16.15,-69.45
-31.775,19.6326505257611,1.345,18.1679580580758,36.0075,18.308379456777,51.44,15.43,285,36.9684550213647,16.15,-69.55
-17.825,6.30032142037214,-10.29,3.63452885529885,20.575,7.27612877840957,25.72,15.43,240,0,16.15,-69.65
-27.1566666666667,28.998639738213,21.4616666666667,30.8242446244294,49.4716666666667,17.0851425708616,77.17,30.87,240,115.585466214399,16.15,-69.75
-27.4533333333333,22.3051952094873,-0.856666666666667,8.37791342359978,30.35,17.8228028098837,40.64,9.77,246.666666666667,49.3288286231625,16.15,-69.85
-17.1971428571429,24.1186170929469,2.17428571428571,8.97202849070907,25.5,15.9416247603561,51.44,4.63,250,66.8331255192114,16.15,-69.95
-11.396875,20.859523075005,10.67875,27.8533337023297,31.315,20.6174709085927,92.08,4.63,232.5,114.105214604767,16.15,-70.05
5.28,0,14.5,0,15.43,0,15.43,15.43,20,0,16.15,-70.15
-22.7983333333333,13.6953151357195,3.97833333333333,18.9922757105795,28.12,15.5553939197952,51.44,9.77,288.333333333333,43.5507366948788,16.15,-70.25
-30.26,18.0576424264077,-10.612,29.5086100994269,41.976,16.7269342678209,61.73,25.72,258,43.8178046004133,16.15,-70.35
-12.26,31.1320815237273,12.54,20.1858155644007,32.82,20.366904526707,61.73,15.43,162,130.652210084637,16.15,-70.45
-9.079,29.7840917456133,1.288,20.3463154185496,31.072,17.9390014586468,56.07,4.63,208,92.3519836759822,16.15,-70.55
-10.7484615384615,31.2824481794914,10.33,32.2224282656248,35.4546153846154,29.9262108124257,97.74,9.77,200.769230769231,118.494833815764,16.15,-70.65
-13.9191666666667,17.4228452213196,1.46416666666667,17.3857645311713,25.935,9.26017033026145,40.64,9.77,267.5,63.5502664324577,16.15,-70.75
-17.7608333333333,23.6265541896991,19.0308333333333,21.5367915472922,37.0375,16.2656767039175,56.07,15.43,230.833333333333,126.595873358949,16.15,-70.85
-14.65,24.6808620189814,15.612,15.3360708788138,32.822,8.41159140710008,45.79,25.72,240,113.578166916005,16.15,-70.95
-18.384,23.9758321172444,19.6226666666667,15.7211533867437,35.734,15.1138048532743,61.73,15.43,250.666666666667,112.152107595423,16.15,-71.05
-18.232,17.0301708740693,-6.53,31.7454902308974,33.644,18.7548308443451,56.07,4.63,274,73.348483283569,16.15,-71.15
-27.1528571428571,31.2076025535903,6.02857142857143,14.6459214215328,35.1271428571429,25.5161130231374,87.45,9.77,231.428571428571,96.3376996868432,16.15,-71.25
-35.8725,28.8851906456641,13.3233333333333,32.8101409859079,52.0858333333333,23.4250594093875,87.45,15.43,298.333333333333,44.4835686381823,16.15,-71.35
-6.86857142857143,15.3902138046351,8.90142857142857,19.1705115812206,23.2942857142857,10.8889865722862,36.01,9.77,291.428571428571,71.7469096729542,16.15,-71.45
-4.865,34.7401561596951,-9.27,36.4867099092259,35.755,14.191633098414,45.79,25.72,135,120.208152801713,16.15,-71.55
-12.63375,29.3473561415675,15.56625,20.736577026735,33.82125,21.0493660830914,66.36,9.77,233.75,115.750655659976,16.15,-71.65
-21.66,13.5180693887848,17.6016666666667,32.6214146944406,34.9833333333333,26.7105976471263,81.8,0,245,125.179870586289,16.15,-71.75
-22.4833333333333,28.7777419776697,3.30666666666667,19.948569706456,34.1233333333333,15.9409608660624,51.44,20.06,250,79.3725393319377,16.15,-71.85
-20.39,27.0033284985388,3.818,28.5836748862003,36.01,21.520688883026,72.02,15.43,262,71.9027120489902,16.15,-71.95
-20.6472727272727,38.0984291253351,-0.735454545454545,9.52756250426767,33.4354545454545,27.9641918759103,92.08,0,220.909090909091,95.021528661093,16.15,-72.05
-32.105,26.4952910910599,-17.47,35.6240396361783,40.895,36.0129483658309,66.36,15.43,265,49.4974746830583,16.15,-72.15
-23.252,19.355016662354,0.924000000000001,38.774341129154,43.006,15.5960132726284,61.73,25.72,284,61.8869937870632,16.15,-72.25
51.44,0,0,0,51.44,0,51.44,51.44,90,0,16.15,-72.35
-22.765,17.5646187927132,12.26,41.6919488630599,44.6275,16.8032405108856,66.36,25.72,280,67.3300329224138,16.15,-72.45
-22.1216666666667,19.4015014023829,7.71666666666667,32.994087147043,40.04,14.1340341021239,66.36,25.72,270,63.8748776906852,16.15,-72.55
-24.275,24.2802559706441,12.835,22.4543338801221,35.8383333333333,21.3890648852788,77.17,20.06,291.666666666667,52.3131595936115,16.15,-72.65
-28.4266666666667,35.2468226463984,2.89,23.1904066372282,43.6416666666667,21.7756546782563,87.45,30.87,245,70.0713921654194,16.15,-72.75
-23.05375,39.5365360638558,0.8,14.4859271610168,42.37625,18.1305440289505,72.02,25.72,257.5,62.5071424490262,16.15,-72.85
-24.91,16.9597592357124,15.3314285714286,23.1757584763127,35.9371428571429,17.7713287012965,51.44,0,257.142857142857,119.96031089688,16.15,-72.95
-33.84,0,12.32,0,36.01,0,36.01,36.01,290,0,16.25,-60.05
-24.61,52.4956074352893,35.465,50.1550839895618,66.875,7.27612877840957,72.02,61.73,140,183.847763108502,16.25,-60.15
-51.69,29.4439263686078,13.195,18.660547955513,54.02,32.7390439689372,77.17,30.87,280,14.142135623731,16.25,-60.45
-34.65,1.14551298552221,3.035,13.1309729266342,36.01,0,36.01,36.01,275,21.2132034355964,16.25,-60.55
-4.31,13.562308063158,11.845,37.2574563007192,28.035,17.8261619537129,40.64,15.43,250,127.279220613579,16.25,-60.65
-15.095,18.5645010705917,8.3425,11.8762462503941,22.89,13.5506137622372,40.64,9.77,207.5,132.003787824441,16.25,-60.75
3.84333333333333,12.3677416424072,14.8566666666667,11.6990783112745,18.69,10.9212270372884,30.87,9.77,113.333333333333,153.079500042734,16.25,-60.85
-15.078,35.7953931393413,8.378,12.7475142674954,27.574,29.4173125896979,77.17,4.63,232,123.571841452655,16.25,-60.95
0,0,72.02,0,72.02,0,72.02,72.02,360,0,16.25,-61.05
-22.2561538461538,27.8157657748448,13.4038461538462,20.3194051497829,31.7346153846154,28.7545264887068,92.08,9.77,282.307692307692,70.4927710423613,16.25,-62.05
-20.008,18.8693009939425,8.322,8.55088708848386,22.53,19.5356008353979,51.44,0,238,134.424700111252,16.25,-62.25
-8.175,17.6903247567703,14.18,18.7129228075146,24.69,15.9024840826834,56.07,15.43,243.333333333333,127.854083496252,16.25,-62.35
-5.74333333333333,15.3381650358401,7.77833333333333,16.1999992798354,16.805,16.4644814676928,40.64,0,248.333333333333,146.070759108956,16.25,-62.75
-13.7566666666667,17.4911727737165,-0.752222222222222,17.4451739585607,25.4911111111111,9.62923990308223,40.64,15.43,261.111111111111,69.0008051482815,16.25,-62.85
-9.30375,10.3870591706356,9.3875,21.3960181542534,22.2475,14.1289254975134,40.64,4.63,276.25,111.347268874069,16.25,-62.95
-10.7422222222222,21.7840284255333,2.26,22.0962078194427,26.0633333333333,18.2785495868792,61.73,4.63,236.666666666667,107.121426428143,16.25,-63.05
-11.3516666666667,14.8648342293706,5.72166666666667,12.350529408356,18.775,12.0150584684387,36.01,0,226.666666666667,128.789233504461,16.25,-63.15
-4.89111111111111,18.4544746907386,-5.89111111111111,12.5110865280003,16.46,16.0694064918403,51.44,0,170,119.268604418766,16.25,-63.25
-9.05,13.3115720333851,8.358,14.3628259754131,17.386,13.967921463124,36.01,0,180,153.133928311136,16.25,-63.35
-51.61,83.2790639957006,-25.4033333333333,21.161874523145,77.1633333333333,58.4284830654821,144.04,36.01,210,78.1024967590665,16.25,-63.45
-45.68,3.76180807591243,0.965,23.5113004744527,48.615,3.99515331370399,51.44,45.79,270,28.2842712474619,16.25,-63.55
-30.2633333333333,29.197281266127,3.20333333333333,26.9811421799251,39.2666666666667,25.6207071200881,66.36,15.43,283.333333333333,60.2771377334171,16.25,-63.65
-40.02,0,7.06,0,40.64,0,40.64,40.64,280,0,16.25,-63.75
-22.485,17.9817254455739,10.16,14.3684097937106,25.205,21.8283863352287,40.64,9.77,285,21.2132034355964,16.25,-63.85
-8.69,12.2895158570222,5.015,21.2768430459032,20.06,0,20.06,20.06,300,84.8528137423857,16.25,-63.95
-38.276,49.4946767844785,5.762,11.5361787434141,39.918,49.6343517133044,128.61,15.43,274,25.0998007960223,16.25,-64.05
8.52333333333333,31.6822100449658,30.97,27.0683652997369,44.4133333333333,18.0444294266495,61.73,25.72,256.666666666667,153.079500042734,16.25,-64.15
-30.614,18.3943423367078,14.652,18.0398772168771,37.04,19.7232286910637,72.02,25.72,294,29.6647939483827,16.25,-64.25
-34.219,22.1749570712349,0.68,23.4087405328295,42.389,18.5722687239754,77.17,20.06,266,44.0201973845845,16.25,-64.35
-22.275,31.5016071018607,12.86,18.186786412118,25.72,36.373572824236,51.44,0,150,212.132034355964,16.25,-64.45
-22.28,0,12.86,0,25.72,0,25.72,25.72,300,0,16.25,-64.55
-2.68,0,15.2,0,15.43,0,15.43,15.43,350,0,16.25,-64.65
-15.865,0.94045201897811,8.51,15.8250497629549,20.575,7.27612877840957,25.72,15.43,290,42.4264068711929,16.25,-64.75
-4.83333333333333,8.37157890324957,1.76,3.04840942132122,5.14333333333333,8.90851465359593,15.43,0,96.6666666666667,167.431578064991,16.25,-64.85
-22.19,18.398918446474,11.83,12.0066731445476,25.205,21.8283863352287,40.64,9.77,295,7.07106781186548,16.25,-64.95
-20.5218181818182,14.9255316945038,-6.75909090909091,16.1768652430225,25.3936363636364,16.9875679676211,51.44,4.63,257.272727272727,34.9545159002121,16.25,-65.05
-29,0,-10.56,0,30.87,0,30.87,30.87,250,0,16.25,-65.15
-14.7133333333333,4.50107024310145,1.92666666666667,13.0775736791399,18.5166666666667,2.67313174634797,20.06,15.43,280,45.8257569495584,16.25,-65.25
-4.54333333333333,22.1698272980247,2.75333333333333,19.8489337168768,25.5491666666667,14.2862384249085,51.44,0,190,123.803363150089,16.25,-65.35
4.90083333333333,22.5550818536365,6.99833333333333,14.6914346309389,22.935,15.1763395394997,40.64,0,96.6666666666667,107.731428125968,16.25,-65.45
-30.164,25.3489374530768,9.694,26.7615774946097,42.182,19.7237501505165,72.02,25.72,296,50.7937003968012,16.25,-65.55
-35.7625,33.1345873457242,8.98875,18.5086245823014,40.8325,32.9985011564378,112.66,9.77,290,30.7059789431495,16.25,-65.65
-6.58666666666667,2.90911212113479,9.04,7.26077130888999,11.83,6.23538290724796,15.43,4.63,313.333333333333,30.5505046330389,16.25,-65.75
-12.002,19.2849856105728,2.706,16.7879712889914,25.516,5.40620291887014,30.87,20.06,208,108.258948821795,16.25,-65.85
-25.2233333333333,13.566614660015,4.06666666666667,10.6115094747794,27.2633333333333,12.6756630332828,40.64,15.43,273.333333333333,30.5505046330389,16.25,-65.95
-20.3216666666667,29.9740697381364,12.6633333333333,18.6188213017545,35.0683333333333,21.386725244101,72.02,15.43,246.666666666667,108.382040332643,16.25,-66.05
-31.162,28.1912948738909,14.476,21.1257621558766,40.589,26.8785682695753,97.74,15.43,287,44.9814776695179,16.25,-66.15
-18.4844444444444,31.0671084553709,13.4522222222222,25.9842552220464,35.7811111111111,28.0739529833458,107.52,15.43,244.444444444444,97.0967444241967,16.25,-66.25
-14.7375,22.9098950601409,1.135,11.3140929817639,22.7625,15.9179131274591,45.79,9.77,200,114.017542509914,16.25,-66.35
-8.85333333333333,10.0001266658645,16.9366666666667,1.74589041275028,20.4033333333333,5.1535845130679,25.72,15.43,336.666666666667,25.1661147842358,16.25,-66.45
-30.4,0,-5.36,0,30.87,0,30.87,30.87,260,0,16.25,-66.55
-18.7433333333333,12.9848848024668,-9.67666666666667,11.5283751384717,23.8333333333333,10.7964176157341,36.01,15.43,240,40,16.25,-66.65
-12.435,6.99328606593495,8.155,2.65165042944955,14.915,7.27612877840957,20.06,9.77,305,7.07106781186548,16.25,-66.75
-7.98,21.2315896719958,15.2266666666667,13.3368262091599,25.7233333333333,8.91428815628782,30.87,15.43,226.666666666667,156.950098226581,16.25,-66.85
-1.51666666666667,54.1631335257972,1.11333333333333,1.92834989909335,39.0933333333333,25.5000516339346,56.07,9.77,216.666666666667,110.151410945722,16.25,-66.95
-22.1755555555556,18.2286485450178,10.8388888888889,26.2535394968204,34.6955555555556,18.7831407857626,72.02,9.77,274.444444444444,53.4114011965402,16.25,-67.05
-30.535,29.5641345214095,0.85,1.20208152801713,30.605,29.4651395720434,51.44,9.77,275,7.07106781186548,16.25,-67.15
-12.7433333333333,12.6657267195109,23.76,24.5833134463196,32.4066666666667,16.7245249060574,51.44,20.06,320,40,16.25,-67.25
-0.895,15.4502831689261,13.65,5.27501658765164,17.745,3.27390439689371,20.06,15.43,170,197.989898732233,16.25,-67.35
-24.18,15.9523289835685,10.81,6.44881384442131,28.035,11.2783531599254,36.01,20.06,300,28.2842712474619,16.25,-67.45
-10.0466666666667,30.7743112568475,-2.73,8.40248177623731,27.2633333333333,8.08622491236382,36.01,20.06,220,96.4365076099295,16.25,-67.55
-6.86,0,18.85,0,20.06,0,20.06,20.06,340,0,16.25,-67.65
-13.37,0,7.72,0,15.43,0,15.43,15.43,300,0,16.25,-67.75
3.418,30.215645285183,2.74,24.1552323524325,32.82,13.1870675284538,56.07,25.72,204,110.815161417561,16.25,-67.85
-9.694,21.8788443479083,2.824,9.05819408049971,22.634,6.90423275969169,30.87,15.43,260,90,16.25,-67.95
-21.8644827586207,14.3137899509047,6.86931034482759,23.534190770487,32.0541379310345,15.4458821413072,77.17,0,253.103448275862,89.4867687057646,16.25,-68.05
-9.7225,19.3558575231,11.4966666666667,19.7476688305841,27.2633333333333,14.1786377941243,61.73,4.63,209.166666666667,128.37858312842,16.25,-68.15
-17.47,14.0319549600189,4.97,11.412922500394,21.2616666666667,13.4371431735569,40.64,0,240,122.14745187682,16.25,-68.25
-10.8,11.7165880854298,2.92166666666667,15.7890945294721,19.9325,9.46907034411606,36.01,0,231.666666666667,105.729787093268,16.25,-68.35
-19.1307142857143,19.1061715620436,-1.28428571428571,14.0247850466378,26.3085714285714,14.5688866884419,61.73,0,230,86.291099460801,16.25,-68.45
-11.1863636363636,25.210550280677,4.57818181818182,26.4781320406791,30.6309090909091,21.573179855805,81.8,9.77,235.454545454545,93.5268556473098,16.25,-68.55
-16.5742857142857,22.5264824371008,6.03071428571429,15.7366541572831,28.1092857142857,15.4631017210379,66.36,9.77,245.714285714286,93.538497686517,16.25,-68.65
-17.5666666666667,23.976775773039,3.085,14.6493108651407,29.1794444444444,14.9916955334385,51.44,0,196.111111111111,113.45581616745,16.25,-68.75
-21.619375,17.1655812480479,10.755625,27.3168355826585,33.2125,22.0484712999942,97.74,0,256.25,88.9850174654887,16.25,-68.85
-26.123,28.3168203872205,-5.3445,20.0460087837428,39.406,17.8203586708544,77.17,9.77,249,55.145739922309,16.25,-68.95
-16.8033333333333,23.0115074891472,-0.234444444444444,27.0291928126343,35.6288888888889,15.3326500126448,72.02,15.43,252.222222222222,76.7780684497324,16.25,-69.05
-18.9875,54.6411696891639,-12.35,12.5933395094391,46.2975,31.1490175072452,87.45,15.43,217.5,78.8986691902975,16.25,-69.15
-6.58666666666667,11.408441319187,-4.41666666666667,4.95189189435041,9.94333333333333,10.0311232338823,20.06,0,146.666666666667,133.166562369588,16.25,-69.25
-18.5075,13.8462567143615,-2.935,15.8949667085737,22.7625,14.8822363350853,40.64,4.63,272.5,40.3112887414927,16.25,-69.35
-9.77,0,0,0,9.77,0,9.77,9.77,270,0,16.25,-69.45
-10.9266666666667,23.7077209645578,26.8833333333333,8.52038927123247,33.9533333333333,12.9877108580894,45.79,20.06,220,173.493515728975,16.25,-69.55
-25.242,21.499786510568,14.226,8.18008740784596,33.746,12.4559174692192,51.44,20.06,240,123.895116933639,16.25,-69.65
-4.03666666666667,14.4347162539945,20.1733333333333,22.9161827827702,27.0933333333333,16.3564431748878,45.79,15.43,213.333333333333,181.750745069541,16.25,-69.75
-15.252,20.5459453420864,-4.57,18.6757315787093,28.602,8.07515139176969,36.01,20.06,240,70.3562363973514,16.25,-69.85
-19.6,15.2735064736294,14.765,13.300678554119,28.295,3.64159992311072,30.87,25.72,310,42.4264068711929,16.25,-69.95
-24.5533333333333,16.6166911339901,4.45416666666667,10.1636423842612,27.5633333333333,15.1606957943789,56.07,9.77,289.166666666667,32.0392751402892,16.25,-70.05
-45.79,0,0,0,45.79,0,45.79,45.79,270,0,16.25,-70.15
-32.745,18.448415921157,8.265,11.6884750930136,35.755,14.191633098414,45.79,25.72,290,28.2842712474619,16.25,-70.25
-5.04714285714286,22.1094829736617,8.78285714285714,20.6599640436694,26.1242857142857,17.062807828403,51.44,0,207.857142857143,121.666541221271,16.25,-70.35
-17.3271428571429,12.8112017576881,15.3614285714286,18.8983195272061,26.3085714285714,18.420602078987,51.44,0,258.571428571429,117.534189554724,16.25,-70.45
-20.3714285714286,20.4734070882742,13.6335714285714,28.411571479875,36.0464285714286,21.7743379682608,92.08,9.77,280.714285714286,81.3789129475657,16.25,-70.55
-22.1,31.8735482806668,17.12,30.6166368716966,41.24875,31.1754971892992,112.66,9.77,264.375,84.2985765004368,16.25,-70.65
-20.4178571428571,24.9159239099359,10.635,21.3590315071418,35.46,17.1389309423358,72.02,4.63,206.428571428571,128.518609419154,16.25,-70.75
-10.5557142857143,26.6588942335994,11.5707142857143,21.0328513975659,32.665,16.3738232695219,72.02,15.43,238.571428571429,110.164711846688,16.25,-70.85
-8.89714285714286,19.9743544917636,16.8992857142857,18.39032248192,28.4771428571429,16.0185399452641,51.44,0,253.571428571429,123.263766143811,16.25,-70.95
-20.348,21.9770136481026,8.2,17.2409918508188,28.034,21.0182012128113,72.02,9.77,271,67.0737570804625,16.25,-71.05
-12.665,17.9110147674552,2.235,3.16076731190387,12.86,18.186786412118,25.72,0,140,197.989898732233,16.25,-71.15
-36.5971428571429,41.5510351713351,20.5257142857143,28.8843411194502,57.0285714285714,28.6402883066095,97.74,15.43,272.857142857143,76.5319727770221,16.25,-71.25
-39.72,29.4992756973229,18.9625,35.8593933532996,50.03,37.4427456258218,102.89,15.43,280,42.4264068711929,16.25,-71.35
-18.035,30.2288148957249,11.945,29.8752615051316,30.605,29.4651395720434,51.44,9.77,235,106.066017177982,16.25,-71.45
-25.72,0,0,0,25.72,0,25.72,25.72,270,0,16.25,-71.55
-7.765,33.1279526985898,30.515,17.6847405974756,40.9,6.91550432000444,45.79,36.01,160,197.989898732233,16.25,-71.65
-31.19,0,18.01,0,36.01,0,36.01,36.01,300,0,16.25,-71.75
-24.05,15.76848122046,17.845,3.50017856687341,30.35,14.5522575568191,40.64,20.06,310,14.142135623731,16.25,-71.85
29.5971428571429,38.1960105745289,-8.63428571428572,49.1200902066025,46.0771428571429,50.0349760048861,138.38,0,115.714285714286,90.8950205561601,16.25,-71.95
-11.9553333333333,27.2963615750908,8.62733333333333,19.8584409784665,30.7633333333333,18.932391618096,72.02,0,219.333333333333,112.597048087839,16.25,-72.05
-17.02,3.98808224589213,52.095,40.2414469173264,56.335,36.0129483658309,81.8,30.87,335,21.2132034355964,16.25,-72.15
-20.32,0,-35.2,0,40.64,0,40.64,40.64,210,0,16.25,-72.25
-7.91,24.854992120967,0.234285714285715,22.2881970686601,28.3671428571429,15.7719167238119,45.79,0,198.571428571429,117.675906827265,16.25,-72.35
-15.688,8.19691222351441,14.148,27.3623348784419,25.41,23.800305670306,66.36,9.77,294,35.7770876399966,16.25,-72.45
-31.9133333333333,42.0351917643618,-0.453333333333333,22.1439108259283,44.3266666666667,33.4927894727606,97.74,4.63,235,73.4166193719106,16.25,-72.55
4.74666666666667,50.8218613065939,-3.10833333333333,44.4512512384822,56.245,28.3121717641017,81.8,9.77,188.333333333333,112.323936303295,16.25,-72.65
-11.1971428571429,25.7554257806556,-1.77714285714286,12.037979778304,26.2371428571429,12.4552635651033,45.79,4.63,250,67.8232998312527,16.25,-72.75
-32.0833333333333,14.7554392231023,-7.895,22.0617104957889,36.695,19.9663744831154,72.02,15.43,265,27.3861278752583,16.25,-72.85
-18.5527272727273,19.7358506737911,5.98636363636364,20.2868130926113,30.6781818181818,13.5561578761696,51.44,9.77,261.818181818182,70.259260146714,16.25,-72.95
-23.025,23.3954133681512,-18.8475,39.820543588287,44.7575,25.3554220039817,77.17,15.43,182.5,113.541475535007,16.35,-60.05
-35.46,0,6.25,0,36.01,0,36.01,36.01,280,0,16.35,-60.15
-24.84,20.9445028587455,-2.755,28.4751900783823,32.925,18.1938574799299,45.79,20.06,285,63.6396103067893,16.35,-60.25
-35.46,0,6.25,0,36.01,0,36.01,36.01,280,0,16.35,-60.35
-3.1575,10.7317670958701,14.4,7.7987007464919,17.745,6.78035643114234,25.72,9.77,272.5,135.984067694222,16.35,-60.45
-12.86,0,22.28,0,25.72,0,25.72,25.72,330,0,16.35,-60.55
-13.0733333333333,20.0205627626531,30.5633333333333,23.3667313360969,35.4933333333333,26.7313174634797,66.36,20.06,223.333333333333,176.162803489651,16.35,-60.65
59.11,0,49.6,0,77.17,0,77.17,77.17,50,0,16.35,-60.75
-19.76,0,-3.48,0,20.06,0,20.06,20.06,260,0,16.35,-60.85
-53.12,19.3888679401351,35.825,3.89615836433788,64.305,18.1938574799299,77.17,51.44,305,7.07106781186548,16.35,-60.95
-29.43,0,35.07,0,45.79,0,45.79,45.79,320,0,16.35,-61.05
-43.02,0,15.66,0,45.79,0,45.79,45.79,290,0,16.35,-61.15
-21.995,12.9188408922782,1.92,34.2239682094289,33.18,10.5500331753033,40.64,25.72,260,70.7106781186548,16.35,-61.55
0,0,0,0,0,0,0,0,0,0,16.35,-61.85
-15.37,0,-12.9,0,20.06,0,20.06,20.06,230,0,16.35,-61.95
-9.312,13.8100678250808,3.735,6.84634574061229,14.711,10.4360586962278,25.72,0,187,132.417689318476,16.35,-62.05
-17.765,13.3145346645436,-20.545,41.09,32.15,38.3519482338686,87.45,0,185,127.671453348037,16.35,-62.15
17.98,69.0843325219257,-19.29,27.280179618177,54.02,32.7390439689372,77.17,30.87,195,106.066017177982,16.35,-62.25
-24.8142857142857,24.5762784388679,8.94714285714286,11.8110749077377,27.7771428571429,25.5926849667932,66.36,0,252.857142857143,113.389341902768,16.35,-62.35
-14.3025,15.2013823384586,19.265,8.49985293990431,26.8775,10.378363310272,40.64,15.43,242.5,141.980045546314,16.35,-62.45
11.14,15.7543390848363,-6.43,9.093393206059,12.86,18.186786412118,25.72,0,60,84.8528137423857,16.35,-62.55
-5.632,17.8133649263692,1.158,11.2714027520979,19.34,4.25198189083632,25.72,15.43,186,115.887876846545,16.35,-62.65
-16.4,23.150246218993,14.1733333333333,18.769723848084,30.6933333333333,13.4196212067753,40.64,15.43,186.666666666667,153.079500042734,16.35,-62.75
-15.9425,20.1683420594895,11.44625,11.3435733063767,26.0425,14.1608643299563,45.79,9.77,223.75,122.23367550954,16.35,-62.85
-11.0025,19.9249619107003,4.9075,39.6760607023573,35.81875,25.9009809177182,81.8,0,213.75,128.612096742769,16.35,-62.95
-25.3509090909091,22.0030181813975,8.03090909090909,11.8790643188304,29.79,20.6636419829613,66.36,0,240.909090909091,122.184659057882,16.35,-63.05
-10.8254545454545,14.3215281053639,-3.12545454545455,19.5739972226607,20.2945454545455,16.5763068043737,51.44,0,221.818181818182,90.0908632235458,16.35,-63.15
-5.03,13.3671890409743,5.82625,12.7577807491294,17.81,6.82397873049775,25.72,4.63,203.75,123.049061063348,16.35,-63.25
-20.1675,18.6332523104977,16.3475,30.4042183202704,35.7525,21.584309694776,61.73,9.77,292.5,45.7347424467075,16.35,-63.35
-16.2575,28.6507502810427,10.22,9.01578245818594,25.72,22.6186132790378,51.44,0,165,152.861593170641,16.35,-63.45
-20.01,28.2984133830856,34.395,38.6575277274685,51.185,14.9128820152243,61.73,40.64,320,56.5685424949238,16.35,-63.55
-23.1866666666667,33.4610763923298,-13.27,19.3397957590043,34.1233333333333,28.5967154291071,61.73,4.63,220,43.5889894354067,16.35,-63.65
-24.635,26.0003163442294,25.56,14.0007142674936,40.9,6.91550432000444,45.79,36.01,320,42.4264068711929,16.35,-63.75
-21.51,3.76180807591243,7.83,1.3717871555019,22.89,4.00222438151586,25.72,20.06,290,0,16.35,-63.85
9.18,0,-3.34,0,9.77,0,9.77,9.77,110,0,16.35,-63.95
-46.93,37.9388297131053,8.81,5.78645832958296,47.8433333333333,38.2118114374775,77.17,4.63,286.666666666667,11.5470053837925,16.35,-64.05
-9.63,0,1.7,0,9.77,0,9.77,9.77,280,0,16.35,-64.15
-21.2166666666667,16.3444279496102,9.89111111111111,12.7474246854457,27.2066666666667,14.607704302867,51.44,9.77,254.444444444444,95.8007190879994,16.35,-64.25
-4.59777777777778,25.2961206402176,5.82555555555556,23.9562393287798,28.4655555555556,19.0802267485944,56.07,0,178.888888888889,126.040117070364,16.35,-64.35
-8.49833333333333,11.2437634565419,7.11833333333333,15.9825084597715,19.5466666666667,8.41483848131779,25.72,4.63,285,68.629439747094,16.35,-64.45
4.1075,21.0770323258913,14.13,16.4092128594478,22.8925,17.4232017245205,40.64,0,82.5,126.852933220587,16.35,-64.55
-26.37,39.4534713301631,8.29333333333333,34.57847933807,49.3866666666667,15.4913728679331,66.36,36.01,250,86.6025403784439,16.35,-64.65
-41.245,8.54892098454536,30,13.6895872837716,51.185,14.9128820152243,61.73,40.64,305,7.07106781186548,16.35,-64.75
-15.37,0,12.9,0,20.06,0,20.06,20.06,310,0,16.35,-64.95
-19.9054545454545,19.2440038224088,8.56272727272727,17.5394880149576,28.5036363636364,17.8511596383232,66.36,0,243.181818181818,107.631928509305,16.35,-65.05
-18.954,13.6508796623352,-2.497,23.756610331536,27.727,17.3938252453756,66.36,0,248,98.6351300951587,16.35,-65.15
4.52333333333333,24.3001892996742,11.3277777777778,12.4577012102733,26.6355555555556,10.7251399887264,45.79,15.43,130,114.78240283249,16.35,-65.25
-7.025,15.7004219688517,9.793,22.8080039800846,24.949,15.3789982696461,51.44,4.63,190,131.909059582729,16.35,-65.35
