"latitude","longitude","speed.m.s.mean","direction.deg.t.mean"
10.93,-71.37,0.2,224.511278195489
10.95,-71.36,0.2,224.636591478697
10.96,-71.36,0.2,224.761904761905
10.97,-71.36,0.2,224.887218045113
10.98,-71.36,0.2,225.012531328321
10.93,-71.36,0.2,225.137844611529
10.92,-71.36,0.2,225.263157894737
10.95,-71.35,0.2,225.388471177945
10.96,-71.35,0.2,225.513784461153
10.98,-71.35,0.2,225.639097744361
10.93,-71.35,0.2,225.764411027569
10.92,-71.35,0.2,225.889724310777
10.91,-71.35,0.2,226.015037593985
10.98,-71.33,0.2,226.140350877193
10.96,-71.33,0.2,226.265664160401
10.95,-71.33,0.2,226.390977443609
10.91,-71.33,0.2,226.516290726817
10.92,-71.33,0.2,226.641604010025
10.93,-71.33,0.2,226.766917293233
10.97,-71.32,0.2,226.892230576441
10.96,-71.32,0.2,227.017543859649
10.95,-71.32,0.2,227.142857142857
10.91,-71.32,0.2,227.268170426065
10.92,-71.32,0.2,227.393483709273
10.93,-71.32,0.2,227.518796992481
10.97,-71.31,0.2,227.644110275689
10.97,-71.3,0.2,227.769423558897
10.96,-71.3,0.2,227.894736842105
10.96,-71.31,0.2,228.020050125313
10.95,-71.31,0.2,228.145363408521
10.95,-71.3,0.2,228.270676691729
10.95,-71.28,0.2,228.395989974937
10.98,-71.3,0.2,228.521303258145
10.98,-71.31,0.2,228.646616541353
10.93,-71.28,0.2,228.771929824561
10.92,-71.28,0.2,228.897243107769
10.91,-71.28,0.2,229.022556390977
10.91,-71.3,0.2,229.147869674185
10.91,-71.31,0.2,229.273182957393
10.92,-71.31,0.2,229.398496240602
10.92,-71.3,0.2,229.52380952381
10.93,-71.3,0.2,229.649122807018
10.93,-71.31,0.2,229.774436090226
11.01,-71.3,0.2,229.899749373434
10.96,-71.28,0.2,230.025062656642
10.97,-71.28,0.2,230.15037593985
10.98,-71.28,0.2,230.275689223058
11,-71.28,0.2,230.401002506266
10.95,-71.27,0.2,230.526315789474
10.96,-71.27,0.2,230.651629072682
10.97,-71.27,0.2,230.77694235589
10.98,-71.27,0.2,230.902255639098
11,-71.27,0.2,231.027568922306
11.01,-71.27,0.2,231.152882205514
11.02,-71.27,0.2,231.278195488722
10.93,-71.27,0.2,231.40350877193
10.92,-71.27,0.2,231.528822055138
10.95,-71.26,0.2,231.654135338346
10.96,-71.26,0.2,231.779448621554
10.97,-71.26,0.2,231.904761904762
10.98,-71.26,0.2,232.03007518797
11,-71.26,0.2,232.155388471178
10.93,-71.26,0.2,232.280701754386
10.92,-71.26,0.2,232.406015037594
11.01,-71.26,0.2,232.531328320802
11.02,-71.26,0.2,232.65664160401
10.95,-71.25,0.2,232.781954887218
10.96,-71.25,0.2,232.907268170426
10.97,-71.25,0.2,233.032581453634
10.93,-71.25,0.2,233.157894736842
10.98,-71.25,0.2,233.28320802005
11,-71.25,0.2,233.408521303258
11.01,-71.25,0.2,233.533834586466
11.01,-71.23,0.2,233.659147869674
11,-71.21,0.2,233.784461152882
11,-71.22,0.2,233.90977443609
11,-71.23,0.2,234.035087719298
10.98,-71.23,0.2,234.160401002506
10.98,-71.22,0.2,234.285714285714
10.98,-71.21,0.2,234.411027568922
10.98,-71.2,0.2,234.53634085213
10.97,-71.2,0.2,234.661654135338
10.97,-71.21,0.2,234.786967418546
10.97,-71.22,0.2,234.912280701754
10.97,-71.23,0.2,235.037593984962
10.96,-71.23,0.2,235.16290726817
10.96,-71.22,0.2,235.288220551378
10.96,-71.21,0.2,235.413533834586
10.95,-71.22,0.2,235.538847117794
10.95,-71.23,0.2,235.664160401003
10.93,-71.23,0.2,235.789473684211
11.02,-71.25,0.2,235.914786967419
11.02,-71.23,0.2,236.040100250627
11.03,-71.23,0.2,236.165413533835
11.02,-71.22,0.2,236.290726817043
11.03,-71.22,0.2,236.416040100251
11.01,-71.22,0.2,236.541353383459
11.02,-71.21,0.2,236.666666666667
11.01,-71.21,0.2,236.791979949875
11.02,-71.2,0.2,236.917293233083
11.01,-71.2,0.2,237.042606516291
11,-71.2,0.2,237.167919799499
10.98,-71.18,0.2,237.293233082707
10.98,-71.17,0.2,237.418546365915
11,-71.18,0.2,237.543859649123
11.03,-71.2,0.2,237.669172932331
11.03,-71.21,0.2,237.794486215539
11.07,-71.2,0.2,237.919799498747
11.06,-71.2,0.2,238.045112781955
11.06,-71.21,0.2,238.170426065163
11.05,-71.21,0.2,238.295739348371
11.05,-71.22,0.2,238.421052631579
11.05,-71.2,0.2,238.546365914787
11,-71.17,0.2,238.671679197995
11,-71.16,0.2,238.796992481203
11.01,-71.16,0.2,238.922305764411
11.01,-71.17,0.2,239.047619047619
11.01,-71.18,0.2,239.172932330827
11.02,-71.18,0.2,239.298245614035
11.02,-71.17,0.2,239.423558897243
11.03,-71.17,0.2,239.548872180451
11.03,-71.18,0.2,239.674185463659
11.05,-71.18,0.2,239.799498746867
11.05,-71.17,0.2,239.924812030075
11.06,-71.17,0.2,240.050125313283
11.06,-71.18,0.2,240.175438596491
11.07,-71.18,0.2,240.300751879699
11.07,-71.17,0.2,240.426065162907
11.02,-71.16,0.2,240.551378446115
11.03,-71.16,0.2,240.676691729323
11.05,-71.16,0.2,240.802005012531
11.06,-71.16,0.2,240.927318295739
11,-71.14,0.2,241.052631578947
11.07,-71.16,0.2,241.177944862155
11.06,-71.14,0.2,241.303258145363
11.05,-71.14,0.2,241.428571428571
11.02,-71.14,0.2,241.553884711779
11.01,-71.14,0.2,241.679197994987
11.06,-71.13,0.2,241.804511278195
11.05,-71.13,0.2,241.929824561404
11.05,-71.12,0.2,242.055137844612
11.05,-71.11,0.2,242.18045112782
11.03,-71.14,0.2,242.305764411028
11.07,-71.14,0.2,242.431077694236
11.07,-71.13,0.2,242.556390977444
11.03,-71.13,0.2,242.681704260652
11.03,-71.12,0.2,242.80701754386
11.03,-71.11,0.2,242.932330827068
11.02,-71.12,0.2,243.057644110276
11.02,-71.13,0.2,243.182957393484
11.01,-71.13,0.2,243.308270676692
11.03,-71.09,0.2,243.4335839599
11.07,-71.12,0.2,243.558897243108
11.06,-71.12,0.2,243.684210526316
11.1,-71.14,0.2,243.809523809524
11.09,-71.14,0.2,243.934837092732
11.09,-71.13,0.2,244.06015037594
11.1,-71.16,0.2,244.185463659148
11.09,-71.16,0.2,244.310776942356
11.09,-71.17,0.2,244.436090225564
11.07,-71.11,0.2,244.561403508772
11.06,-71.11,0.2,244.68671679198
11.05,-71.09,0.2,244.812030075188
11.06,-71.09,0.2,244.937343358396
11.07,-71.09,0.2,245.062656641604
11.1,-71.11,0.2,245.187969924812
11.1,-71.12,0.2,245.31328320802
11.1,-71.13,0.2,245.438596491228
11.11,-71.13,0.2,245.563909774436
11.11,-71.12,0.2,245.689223057644
11.11,-71.11,0.2,245.814536340852
11.12,-71.11,0.2,245.93984962406
11.12,-71.12,0.2,246.065162907268
11.05,-71.08,0.2,246.190476190476
11.05,-71.07,0.2,246.315789473684
11.06,-71.07,0.2,246.441102756892
11.06,-71.08,0.2,246.5664160401
11.07,-71.08,0.2,246.691729323308
11.07,-71.07,0.2,246.817042606516
11.06,-71.06,0.2,246.942355889724
11.11,-71.09,0.2,247.067669172932
11.1,-71.08,0.2,247.19298245614
11.1,-71.09,0.2,247.318295739348
11.09,-71.09,0.2,247.443609022556
11.09,-71.08,0.2,247.568922305764
11.09,-71.07,0.2,247.694235588972
11.1,-71.07,0.2,247.81954887218
11.07,-71.06,0.2,247.944862155388
11.06,-71.04,0.2,248.070175438596
11.07,-71.04,0.2,248.195488721805
11.07,-71.03,0.2,248.320802005013
11.09,-71.04,0.2,248.446115288221
11.09,-71.06,0.2,248.571428571429
11.11,-71.08,0.2,248.696741854637
11.12,-71.09,0.2,248.822055137845
11.12,-71.08,0.2,248.947368421053
11.09,-71.03,0.2,249.072681704261
11.1,-71.04,0.2,249.197994987469
11.1,-71.03,0.2,249.323308270677
11.11,-71.06,0.2,249.448621553885
11.11,-71.07,0.2,249.573934837093
11.12,-71.07,0.2,249.699248120301
11.12,-71.06,0.2,249.824561403509
11.13,-71.06,0.2,249.949874686717
11.13,-71.07,0.2,250.075187969925
11.13,-71.08,0.2,250.200501253133
11.1,-71.06,0.2,250.325814536341
11.12,-71.03,0.2,250.451127819549
11.12,-71.04,0.2,250.576441102757
11.13,-71.04,0.2,250.701754385965
11.09,-71.02,0.2,250.827067669173
11.11,-71.04,0.2,250.952380952381
11.1,-71.02,0.2,251.077694235589
11.11,-71.02,0.2,251.203007518797
11.12,-71.02,0.2,251.328320802005
11.1,-71,0.2,251.453634085213
11.13,-71.03,0.2,251.578947368421
11.13,-71.02,0.2,251.704260651629
11.09,-71,0.2,251.829573934837
11.13,-71,0.2,251.954887218045
11.11,-71,0.2,252.080200501253
11.12,-71,0.2,252.205513784461
11.15,-71,0.2,252.330827067669
11.15,-71.04,0.2,252.456140350877
11.15,-71.03,0.2,252.581453634085
11.15,-71.02,0.2,252.706766917293
11.13,-70.99,0.2,252.832080200501
11.11,-70.99,0.2,252.957393483709
11.1,-70.99,0.2,253.082706766917
11.13,-70.98,0.2,253.208020050125
11.12,-70.98,0.2,253.333333333333
11.12,-70.97,0.2,253.458646616541
11.11,-70.97,0.2,253.583959899749
11.11,-70.98,0.2,253.709273182957
11.09,-70.99,0.2,253.834586466165
11.1,-70.98,0.2,253.959899749373
11.1,-70.97,0.2,254.085213032581
11.15,-70.98,0.2,254.210526315789
11.15,-70.99,0.2,254.335839598997
11.16,-71,0.2,254.461152882206
11.16,-70.99,0.2,254.586466165414
11.16,-70.98,0.2,254.711779448622
11.15,-70.97,0.2,254.83709273183
11.16,-70.97,0.2,254.962406015038
11.17,-70.97,0.2,255.087719298246
11.1,-70.95,0.2,255.213032581454
11.11,-70.95,0.2,255.338345864662
11.11,-70.94,0.2,255.46365914787
11.11,-70.93,0.2,255.588972431078
11.11,-70.92,0.2,255.714285714286
11.12,-70.92,0.2,255.839598997494
11.12,-70.93,0.2,255.964912280702
11.12,-70.94,0.2,256.09022556391
11.12,-70.95,0.2,256.215538847118
11.13,-70.94,0.2,256.340852130326
11.13,-70.93,0.2,256.466165413534
11.13,-70.92,0.2,256.591478696742
11.15,-70.95,0.2,256.71679197995
11.17,-70.94,0.2,256.842105263158
11.17,-70.95,0.2,256.967418546366
11.16,-70.95,0.2,257.092731829574
11.16,-70.94,0.2,257.218045112782
11.15,-70.94,0.2,257.34335839599
11.12,-70.9,0.2,257.468671679198
11.16,-70.93,0.2,257.593984962406
11.16,-70.92,0.2,257.719298245614
11.15,-70.92,0.2,257.844611528822
11.15,-70.93,0.2,257.96992481203
11.17,-70.92,0.2,258.095238095238
11.17,-70.93,0.2,258.220551378446
11.19,-70.93,0.2,258.345864661654
11.19,-70.92,0.2,258.471177944862
11.2,-70.92,0.2,258.59649122807
11.13,-70.9,0.2,258.721804511278
11.15,-70.9,0.2,258.847117794486
11.17,-70.9,0.2,258.972431077694
11.13,-70.89,0.2,259.097744360902
11.13,-70.88,0.2,259.22305764411
11.12,-70.89,0.2,259.348370927318
11.15,-70.89,0.2,259.473684210526
11.15,-70.88,0.2,259.598997493734
11.16,-70.88,0.2,259.724310776942
11.16,-70.89,0.2,259.84962406015
11.17,-70.89,0.2,259.974937343358
11.17,-70.88,0.2,260.100250626566
11.2,-70.9,0.2,260.225563909774
11.2,-70.89,0.2,260.350877192982
11.19,-70.89,0.2,260.47619047619
11.19,-70.9,0.2,260.601503759398
11.19,-70.88,0.2,260.726817042607
11.15,-70.86,0.2,260.852130325815
11.17,-70.86,0.3,260.977443609023
11.17,-70.85,0.3,261.102756892231
11.17,-70.84,0.3,261.228070175439
11.17,-70.83,0.3,261.353383458647
11.16,-70.83,0.3,261.478696741855
11.16,-70.84,0.3,261.604010025063
11.16,-70.85,0.3,261.729323308271
11.16,-70.86,0.3,261.854636591479
11.15,-70.85,0.3,261.979949874687
11.15,-70.84,0.3,262.105263157895
11.15,-70.83,0.3,262.230576441103
11.19,-70.86,0.3,262.355889724311
11.2,-70.88,0.2,262.481203007519
11.21,-70.86,0.3,262.606516290727
11.2,-70.86,0.3,262.731829573935
11.2,-70.85,0.3,262.857142857143
11.19,-70.85,0.3,262.982456140351
11.16,-70.81,0.3,263.107769423559
11.16,-70.8,0.3,263.233082706767
11.17,-70.8,0.3,263.358395989975
11.17,-70.81,0.3,263.483709273183
11.2,-70.84,0.3,263.609022556391
11.2,-70.83,0.3,263.734335839599
11.19,-70.83,0.3,263.859649122807
11.19,-70.84,0.3,263.984962406015
11.22,-70.84,0.3,264.110275689223
11.22,-70.85,0.3,264.235588972431
11.21,-70.85,0.3,264.360902255639
11.21,-70.84,0.3,264.486215538847
11.19,-70.81,0.3,264.611528822055
11.22,-70.83,0.3,264.736842105263
11.21,-70.83,0.3,264.862155388471
11.2,-70.81,0.3,264.987468671679
11.22,-70.81,0.3,265.112781954887
11.19,-70.8,0.3,265.238095238095
11.2,-70.8,0.3,265.363408521303
11.21,-70.8,0.3,265.488721804511
11.22,-70.8,0.3,265.614035087719
11.24,-70.8,0.3,265.739348370927
11.16,-70.79,0.3,265.864661654135
11.17,-70.79,0.3,265.989974937343
11.19,-70.79,0.3,266.115288220551
11.2,-70.79,0.3,266.240601503759
11.21,-70.79,0.3,266.365914786967
11.22,-70.79,0.3,266.491228070175
11.24,-70.79,0.3,266.616541353383
11.16,-70.78,0.3,266.741854636591
11.17,-70.78,0.3,266.867167919799
11.19,-70.78,0.3,266.992481203008
11.2,-70.78,0.3,267.117794486216
11.21,-70.78,0.3,267.243107769424
11.22,-70.78,0.3,267.368421052632
11.24,-70.78,0.3,267.49373433584
11.16,-70.76,0.3,267.619047619048
11.24,-70.76,0.3,267.744360902256
11.2,-70.76,0.3,267.869674185464
11.19,-70.76,0.3,267.994987468672
11.21,-70.76,0.3,268.12030075188
11.22,-70.76,0.3,268.245614035088
11.17,-70.76,0.3,268.370927318296
11.2,-70.75,0.3,268.496240601504
11.19,-70.75,0.3,268.621553884712
11.21,-70.75,0.3,268.74686716792
11.22,-70.75,0.3,268.872180451128
11.17,-70.75,0.3,268.997493734336
11.16,-70.75,0.3,269.122807017544
11.19,-70.72,0.3,269.248120300752
11.2,-70.72,0.3,269.37343358396
11.2,-70.74,0.3,269.498746867168
11.19,-70.74,0.3,269.624060150376
11.21,-70.74,0.3,269.749373433584
11.22,-70.74,0.3,269.874686716792
11.17,-70.74,0.3,270
11.16,-70.74,0.3,270
11.16,-70.72,0.3,270
11.16,-70.71,0.3,270
11.17,-70.71,0.3,270
11.17,-70.72,0.3,270
11.24,-70.75,0.3,270
11.24,-70.74,0.3,270
11.24,-70.72,0.3,270
11.21,-70.72,0.3,270
11.22,-70.72,0.3,270
11.17,-70.66,0.3,270
11.19,-70.67,0.3,270
11.2,-70.67,0.3,270
11.21,-70.69,0.3,270
11.21,-70.7,0.3,270
11.21,-70.71,0.3,270
11.22,-70.71,0.3,270
11.22,-70.7,0.3,270
11.2,-70.7,0.3,270
11.2,-70.69,0.3,270
11.19,-70.69,0.3,270
11.19,-70.7,0.3,270
11.19,-70.71,0.3,270
11.17,-70.7,0.3,270
11.17,-70.69,0.3,270
11.24,-70.71,0.3,270
11.24,-70.7,0.3,270
11.24,-70.69,0.3,270
11.24,-70.67,0.3,270
11.21,-70.67,0.3,270
11.24,-70.66,0.3,270
11.19,-70.66,0.3,270
11.2,-70.66,0.3,270
11.21,-70.66,0.3,270
11.22,-70.66,0.3,270
11.17,-70.65,0.3,270
11.2,-70.65,0.3,270
11.19,-70.65,0.3,270
11.21,-70.65,0.3,270
11.24,-70.65,0.3,270
11.25,-70.65,0.3,270
11.22,-70.65,0.3,270
11.24,-70.64,0.4,270
11.17,-70.64,0.4,270
11.2,-70.64,0.4,270
11.19,-70.64,0.4,270
11.22,-70.64,0.4,270
11.21,-70.64,0.4,270
11.25,-70.62,0.4,270
11.24,-70.62,0.4,270
11.22,-70.62,0.4,270
11.21,-70.62,0.4,270
11.2,-70.62,0.4,270
11.19,-70.62,0.4,270
11.17,-70.62,0.4,270
11.25,-70.61,0.4,270
11.26,-70.61,0.4,270
11.24,-70.61,0.4,270
11.22,-70.61,0.4,270
11.21,-70.61,0.4,270
11.2,-70.61,0.4,270
11.19,-70.61,0.4,270
11.17,-70.61,0.4,270
11.25,-70.6,0.4,270
11.26,-70.6,0.4,270
11.24,-70.6,0.4,270
11.22,-70.6,0.4,270
11.21,-70.6,0.4,270
11.2,-70.6,0.4,270
11.19,-70.6,0.4,270
11.17,-70.6,0.4,270
11.28,-70.6,0.4,270
11.25,-70.59,0.4,270
11.26,-70.59,0.4,270
11.24,-70.59,0.4,270
11.22,-70.59,0.4,270
11.21,-70.59,0.4,270
11.2,-70.59,0.4,270
11.19,-70.59,0.4,270
11.17,-70.59,0.4,270
11.28,-70.59,0.4,270
11.24,-70.57,0.4,270
11.2,-70.57,0.4,270
11.21,-70.57,0.4,270
11.22,-70.57,0.4,270
11.19,-70.57,0.4,270
11.17,-70.57,0.4,270
11.28,-70.57,0.4,270
11.29,-70.57,0.4,270
11.26,-70.57,0.4,270
11.25,-70.57,0.4,270
11.24,-70.56,0.4,270
11.2,-70.56,0.4,270
11.21,-70.56,0.4,270
11.22,-70.56,0.4,270
11.19,-70.56,0.4,270
11.17,-70.56,0.4,270
11.28,-70.56,0.4,270
11.29,-70.56,0.4,270
11.26,-70.56,0.4,270
11.24,-70.55,0.4,270
11.2,-70.55,0.4,270
11.21,-70.55,0.4,270
11.22,-70.55,0.4,270
11.19,-70.55,0.4,270
11.24,-70.53,0.4,270
11.24,-70.52,0.4,270
11.25,-70.52,0.4,270
11.25,-70.53,0.4,270
11.22,-70.5,0.4,270
11.22,-70.51,0.4,270
11.22,-70.52,0.4,270
11.22,-70.53,0.4,270
11.21,-70.53,0.4,270
11.21,-70.52,0.4,270
11.21,-70.51,0.4,270
11.2,-70.52,0.4,270
11.2,-70.53,0.4,270
11.28,-70.55,0.4,270
11.25,-70.51,0.4,270
11.26,-70.51,0.4,270
11.26,-70.52,0.4,270
11.24,-70.5,0.4,270
11.3,-70.56,0.4,270
11.28,-70.53,0.4,270
11.28,-70.52,0.4,270
11.29,-70.52,0.4,270
11.29,-70.53,0.4,270
11.3,-70.53,0.4,270
11.29,-70.55,0.4,270
11.25,-70.5,0.4,270
11.26,-70.5,0.4,270
11.25,-70.48,0.4,270
11.24,-70.48,0.4,270
11.3,-70.52,0.4,270
11.3,-70.51,0.4,270
11.31,-70.52,0.4,270
11.28,-70.5,0.4,270
11.26,-70.45,0.4,270
11.26,-70.46,0.4,270
11.25,-70.46,0.4,270
11.25,-70.45,0.4,270
11.25,-70.47,0.4,270
11.26,-70.48,0.4,270
11.28,-70.48,0.4,270
11.28,-70.47,0.4,270
11.28,-70.46,0.4,270
11.29,-70.48,0.4,270
11.24,-70.47,0.4,270
11.3,-70.5,0.4,270
11.31,-70.5,0.4,270
11.31,-70.51,0.4,270
11.33,-70.51,0.4,270
11.33,-70.48,0.4,270
11.3,-70.48,0.4,270
11.31,-70.48,0.4,270
11.33,-70.47,0.4,270
11.34,-70.47,0.4,270
11.29,-70.47,0.4,270
11.31,-70.47,0.4,270
11.29,-70.46,0.4,270
11.31,-70.46,0.4,270
11.3,-70.46,0.4,270
11.34,-70.46,0.4,270
11.3,-70.45,0.4,270
11.29,-70.45,0.4,270
11.34,-70.45,0.4,270
11.35,-70.45,0.4,270
11.31,-70.45,0.4,270
11.35,-70.43,0.4,270
11.36,-70.43,0.4,270
11.34,-70.43,0.4,270
11.33,-70.43,0.4,270
11.31,-70.43,0.4,270
11.3,-70.43,0.4,270
11.29,-70.43,0.4,270
11.28,-70.43,0.4,270
11.26,-70.43,0.4,270
11.35,-70.42,0.4,270
11.36,-70.42,0.4,270
11.34,-70.42,0.4,270
11.33,-70.42,0.4,270
11.31,-70.42,0.4,270
11.3,-70.42,0.4,270
11.29,-70.42,0.4,270
11.28,-70.42,0.4,270
11.33,-70.41,0.4,270
11.31,-70.41,0.4,270
11.3,-70.41,0.4,270
11.29,-70.41,0.4,270
11.28,-70.41,0.4,270
11.28,-70.39,0.4,270
11.29,-70.39,0.4,270
11.3,-70.39,0.4,270
11.29,-70.38,0.4,270
11.29,-70.37,0.4,270
11.3,-70.37,0.4,270
11.31,-70.38,0.4,270
11.31,-70.39,0.4,270
11.3,-70.36,0.4,270
11.31,-70.36,0.4,270
11.31,-70.37,0.4,270
11.35,-70.41,0.4,270
11.36,-70.41,0.4,270
11.33,-70.39,0.4,270
11.33,-70.38,0.4,270
11.33,-70.37,0.4,270
11.34,-70.37,0.4,270
11.34,-70.38,0.4,270
11.34,-70.39,0.4,270
11.35,-70.39,0.4,270
11.35,-70.38,0.4,270
11.36,-70.38,0.4,270
11.36,-70.39,0.4,270
11.38,-70.39,0.4,270
11.36,-70.37,0.4,270
11.38,-70.37,0.4,270
11.38,-70.38,0.4,270
11.39,-70.38,0.4,270
11.39,-70.37,0.4,270
11.38,-70.41,0.4,270
11.33,-70.36,0.4,270
11.34,-70.36,0.4,270
11.36,-70.36,0.4,270
11.35,-70.36,0.4,270
11.3,-70.34,0.4,270
11.33,-70.34,0.4,270
11.31,-70.34,0.4,270
11.33,-70.33,0.4,270
11.31,-70.33,0.4,270
11.3,-70.33,0.4,270
11.33,-70.32,0.4,270
11.31,-70.32,0.4,270
11.3,-70.32,0.4,270
11.3,-70.31,0.4,270
11.31,-70.31,0.4,270
11.31,-70.29,0.4,270
11.35,-70.34,0.4,270
11.35,-70.33,0.4,270
11.34,-70.32,0.4,270
11.34,-70.33,0.4,270
11.34,-70.34,0.4,270
11.38,-70.36,0.4,270
11.36,-70.34,0.4,270
11.34,-70.31,0.4,270
11.33,-70.31,0.4,270
11.35,-70.32,0.4,270
11.35,-70.31,0.4,270
11.39,-70.31,0.4,270
11.39,-70.32,0.4,270
11.39,-70.33,0.4,270
11.4,-70.33,0.4,270
11.4,-70.34,0.4,270
11.4,-70.32,0.4,270
11.38,-70.31,0.4,270
11.38,-70.32,0.4,270
11.38,-70.33,0.4,270
11.38,-70.34,0.4,270
11.39,-70.36,0.4,270
11.36,-70.32,0.4,270
11.33,-70.29,0.4,270
11.35,-70.29,0.4,270
11.34,-70.29,0.4,270
11.33,-70.28,0.4,270
11.34,-70.28,0.4,270
11.34,-70.27,0.4,270
11.35,-70.27,0.4,270
11.35,-70.28,0.4,270
11.36,-70.29,0.4,270
11.36,-70.28,0.4,270
11.39,-70.28,0.4,270
11.38,-70.28,0.4,270
11.38,-70.29,0.4,270
11.39,-70.29,0.4,270
11.4,-70.31,0.4,270
11.41,-70.29,0.4,270
11.4,-70.28,0.4,270
11.36,-70.27,0.4,270
11.41,-70.27,0.4,270
11.4,-70.27,0.4,270
11.39,-70.27,0.4,270
11.38,-70.27,0.4,270
11.43,-70.27,0.4,270
11.44,-70.27,0.4,270
11.36,-70.25,0.4,270
11.35,-70.25,0.4,270
11.38,-70.25,0.4,270
11.36,-70.24,0.4,270
11.35,-70.24,0.4,270
11.36,-70.23,0.4,270
11.36,-70.22,0.4,270
11.35,-70.22,0.4,270
11.35,-70.23,0.4,270
11.38,-70.24,0.4,270
11.38,-70.23,0.4,270
11.39,-70.23,0.4,270
11.39,-70.24,0.4,270
11.39,-70.25,0.4,270
11.4,-70.25,0.4,270
11.4,-70.24,0.4,270
11.4,-70.23,0.4,270
11.41,-70.23,0.2,270
11.41,-70.24,0.4,270
11.41,-70.25,0.4,270
11.44,-70.25,0.4,270
11.43,-70.24,0.2,270
11.43,-70.25,0.4,270
11.38,-70.22,0.4,270
11.39,-70.22,0.4,270
11.4,-70.22,0.4,270
11.38,-70.2,0.4,270
11.36,-70.2,0.4,270
11.41,-70.22,0.2,270
11.44,-70.24,0.2,270
11.43,-70.23,0.2,270
11.4,-70.2,0.2,270
11.39,-70.2,0.4,270
11.44,-70.23,0.2,270
11.44,-70.22,0.2,270
11.45,-70.23,0.2,270
11.43,-70.22,0.2,270
11.41,-70.2,0.2,270
11.45,-70.22,0.2,270
11.46,-70.23,0.2,270
11.46,-70.2,0.2,270
11.45,-70.19,0.2,270
11.45,-70.2,0.2,270
11.44,-70.2,0.2,270
11.44,-70.19,0.2,270
11.44,-70.18,0.2,270
11.43,-70.2,0.2,270
11.45,-70.17,0.2,270
11.45,-70.18,0.2,270
11.45,-70.15,0.2,270
11.45,-70.14,0.2,270
11.45,-70.13,0.2,270
11.46,-70.19,0.2,270
11.46,-70.18,0.2,270
11.46,-70.17,0.2,270
11.46,-70.14,0.2,270
11.46,-70.15,0.2,270
11.46,-70.13,0.2,270
11.48,-70.13,0.2,270
11.49,-70.13,0.2,270
11.48,-70.15,0.2,270
11.48,-70.14,0.2,270
11.49,-70.15,0.2,270
11.48,-70.17,0.2,270
11.48,-70.18,0.2,270
11.49,-70.14,0.2,270
11.48,-70.11,0.2,270
11.46,-70.11,0.2,270
11.45,-70.11,0.2,270
11.48,-70.1,0.2,270
11.46,-70.1,0.2,270
11.45,-70.1,0.2,270
11.46,-70.09,0.2,270
11.45,-70.09,0.2,270
11.46,-70.08,0.2,270
11.45,-70.08,0.2,270
11.48,-70.09,0.2,270
11.48,-70.08,0.2,270
11.48,-70.06,0.2,270
11.45,-69.98,0.2,270
11.45,-69.99,0.2,270
11.45,-70,0.2,270
11.45,-70.01,0.2,270
11.46,-70.01,0.2,270
11.46,-70,0.2,270
11.46,-69.99,0.2,270
11.46,-70.03,0.2,270
11.46,-70.04,0.2,270
11.46,-70.05,0.2,270
11.46,-70.06,0.2,270
11.48,-70.05,0.2,270
11.48,-70.04,0.2,270
11.48,-70.03,0.2,270
11.49,-70.04,0.2,270
11.49,-70.05,0.2,270
11.49,-70.06,0.2,270
11.5,-70.05,0.2,270
11.45,-69.96,0.2,270
11.5,-70.04,0.2,270
11.46,-69.98,0.2,270
11.5,-70.03,0.2,270
11.49,-70.01,0.2,270
11.48,-70.01,0.2,270
11.48,-70,0.2,270
11.48,-69.99,0.2,270
11.49,-70.09,0.2,270
11.49,-70.11,0.2,270
11.49,-70.1,0.2,270
11.54,-70.19,0.2,270
11.55,-70.18,0.2,270
11.55,-70.17,0.2,270
11.55,-70.15,0.2,270
11.55,-70.14,0.2,270
