"latitude","longitude","clave"
12.03,-69.93,"12.03_-69.93"
12.01,-69.93,"12.01_-69.93"
11.99,-69.93,"11.99_-69.93"
11.97,-69.93,"11.97_-69.93"
11.96,-69.93,"11.96_-69.93"
11.7,-69.93,"11.7_-69.93"
11.69,-69.93,"11.69_-69.93"
11.67,-69.93,"11.67_-69.93"
11.5,-69.93,"11.5_-69.93"
11.48,-69.93,"11.48_-69.93"
11.46,-69.93,"11.46_-69.93"
11.45,-69.93,"11.45_-69.93"
8,-69.93,"8_-69.93"
12.52,-69.91,"12.52_-69.91"
12.5,-69.91,"12.5_-69.91"
12.48,-69.91,"12.48_-69.91"
12.47,-69.91,"12.47_-69.91"
12.45,-69.91,"12.45_-69.91"
12.43,-69.91,"12.43_-69.91"
12.41,-69.91,"12.41_-69.91"
12.16,-69.91,"12.16_-69.91"
12.14,-69.91,"12.14_-69.91"
12.13,-69.91,"12.13_-69.91"
12.11,-69.91,"12.11_-69.91"
12.03,-69.91,"12.03_-69.91"
12.01,-69.91,"12.01_-69.91"
11.99,-69.91,"11.99_-69.91"
11.97,-69.91,"11.97_-69.91"
11.96,-69.91,"11.96_-69.91"
11.94,-69.91,"11.94_-69.91"
11.92,-69.91,"11.92_-69.91"
11.7,-69.91,"11.7_-69.91"
11.69,-69.91,"11.69_-69.91"
11.67,-69.91,"11.67_-69.91"
11.48,-69.91,"11.48_-69.91"
11.46,-69.91,"11.46_-69.91"
11.45,-69.91,"11.45_-69.91"
8,-69.91,"8_-69.91"
12.52,-69.89,"12.52_-69.89"
12.5,-69.89,"12.5_-69.89"
12.48,-69.89,"12.48_-69.89"
12.47,-69.89,"12.47_-69.89"
12.45,-69.89,"12.45_-69.89"
12.43,-69.89,"12.43_-69.89"
12.41,-69.89,"12.41_-69.89"
12.14,-69.89,"12.14_-69.89"
12.13,-69.89,"12.13_-69.89"
12.11,-69.89,"12.11_-69.89"
12.09,-69.89,"12.09_-69.89"
12.07,-69.89,"12.07_-69.89"
11.99,-69.89,"11.99_-69.89"
11.97,-69.89,"11.97_-69.89"
11.96,-69.89,"11.96_-69.89"
11.94,-69.89,"11.94_-69.89"
11.92,-69.89,"11.92_-69.89"
11.91,-69.89,"11.91_-69.89"
11.89,-69.89,"11.89_-69.89"
11.7,-69.89,"11.7_-69.89"
11.69,-69.89,"11.69_-69.89"
11.67,-69.89,"11.67_-69.89"
11.48,-69.89,"11.48_-69.89"
11.46,-69.89,"11.46_-69.89"
11.45,-69.89,"11.45_-69.89"
8,-69.89,"8_-69.89"
12.13,-69.88,"12.13_-69.88"
12.11,-69.88,"12.11_-69.88"
12.09,-69.88,"12.09_-69.88"
12.07,-69.88,"12.07_-69.88"
12.06,-69.88,"12.06_-69.88"
12.04,-69.88,"12.04_-69.88"
12.03,-69.88,"12.03_-69.88"
11.96,-69.88,"11.96_-69.88"
11.94,-69.88,"11.94_-69.88"
11.92,-69.88,"11.92_-69.88"
11.91,-69.88,"11.91_-69.88"
11.89,-69.88,"11.89_-69.88"
11.87,-69.88,"11.87_-69.88"
11.86,-69.88,"11.86_-69.88"
11.72,-69.88,"11.72_-69.88"
11.7,-69.88,"11.7_-69.88"
11.69,-69.88,"11.69_-69.88"
11.48,-69.88,"11.48_-69.88"
11.46,-69.88,"11.46_-69.88"
11.45,-69.88,"11.45_-69.88"
11.43,-69.88,"11.43_-69.88"
8,-69.88,"8_-69.88"
12.11,-69.86,"12.11_-69.86"
12.09,-69.86,"12.09_-69.86"
12.07,-69.86,"12.07_-69.86"
12.06,-69.86,"12.06_-69.86"
12.04,-69.86,"12.04_-69.86"
12.03,-69.86,"12.03_-69.86"
12.01,-69.86,"12.01_-69.86"
11.92,-69.86,"11.92_-69.86"
11.91,-69.86,"11.91_-69.86"
11.89,-69.86,"11.89_-69.86"
11.87,-69.86,"11.87_-69.86"
11.86,-69.86,"11.86_-69.86"
11.84,-69.86,"11.84_-69.86"
11.72,-69.86,"11.72_-69.86"
11.7,-69.86,"11.7_-69.86"
11.69,-69.86,"11.69_-69.86"
11.46,-69.86,"11.46_-69.86"
11.45,-69.86,"11.45_-69.86"
11.43,-69.86,"11.43_-69.86"
8,-69.86,"8_-69.86"
12.06,-69.84,"12.06_-69.84"
12.04,-69.84,"12.04_-69.84"
12.03,-69.84,"12.03_-69.84"
12.01,-69.84,"12.01_-69.84"
11.99,-69.84,"11.99_-69.84"
11.97,-69.84,"11.97_-69.84"
11.96,-69.84,"11.96_-69.84"
11.94,-69.84,"11.94_-69.84"
11.92,-69.84,"11.92_-69.84"
11.91,-69.84,"11.91_-69.84"
11.89,-69.84,"11.89_-69.84"
11.87,-69.84,"11.87_-69.84"
11.86,-69.84,"11.86_-69.84"
11.84,-69.84,"11.84_-69.84"
11.82,-69.84,"11.82_-69.84"
11.8,-69.84,"11.8_-69.84"
11.72,-69.84,"11.72_-69.84"
11.7,-69.84,"11.7_-69.84"
11.69,-69.84,"11.69_-69.84"
11.67,-69.84,"11.67_-69.84"
11.65,-69.84,"11.65_-69.84"
11.63,-69.84,"11.63_-69.84"
11.62,-69.84,"11.62_-69.84"
11.6,-69.84,"11.6_-69.84"
11.58,-69.84,"11.58_-69.84"
11.46,-69.84,"11.46_-69.84"
11.45,-69.84,"11.45_-69.84"
11.43,-69.84,"11.43_-69.84"
8,-69.84,"8_-69.84"
12.03,-69.83,"12.03_-69.83"
12.01,-69.83,"12.01_-69.83"
11.99,-69.83,"11.99_-69.83"
11.97,-69.83,"11.97_-69.83"
11.96,-69.83,"11.96_-69.83"
11.94,-69.83,"11.94_-69.83"
11.92,-69.83,"11.92_-69.83"
11.91,-69.83,"11.91_-69.83"
11.89,-69.83,"11.89_-69.83"
11.87,-69.83,"11.87_-69.83"
11.86,-69.83,"11.86_-69.83"
11.84,-69.83,"11.84_-69.83"
11.82,-69.83,"11.82_-69.83"
11.8,-69.83,"11.8_-69.83"
11.79,-69.83,"11.79_-69.83"
11.77,-69.83,"11.77_-69.83"
11.72,-69.83,"11.72_-69.83"
11.7,-69.83,"11.7_-69.83"
11.69,-69.83,"11.69_-69.83"
11.67,-69.83,"11.67_-69.83"
11.65,-69.83,"11.65_-69.83"
11.63,-69.83,"11.63_-69.83"
11.62,-69.83,"11.62_-69.83"
11.6,-69.83,"11.6_-69.83"
11.58,-69.83,"11.58_-69.83"
11.57,-69.83,"11.57_-69.83"
11.55,-69.83,"11.55_-69.83"
11.53,-69.83,"11.53_-69.83"
11.52,-69.83,"11.52_-69.83"
11.5,-69.83,"11.5_-69.83"
11.48,-69.83,"11.48_-69.83"
11.46,-69.83,"11.46_-69.83"
11.45,-69.83,"11.45_-69.83"
11.43,-69.83,"11.43_-69.83"
11.41,-69.83,"11.41_-69.83"
8,-69.83,"8_-69.83"
12.01,-69.81,"12.01_-69.81"
11.99,-69.81,"11.99_-69.81"
11.97,-69.81,"11.97_-69.81"
11.96,-69.81,"11.96_-69.81"
11.94,-69.81,"11.94_-69.81"
11.92,-69.81,"11.92_-69.81"
11.91,-69.81,"11.91_-69.81"
11.89,-69.81,"11.89_-69.81"
11.87,-69.81,"11.87_-69.81"
11.86,-69.81,"11.86_-69.81"
11.84,-69.81,"11.84_-69.81"
11.82,-69.81,"11.82_-69.81"
11.8,-69.81,"11.8_-69.81"
11.79,-69.81,"11.79_-69.81"
11.77,-69.81,"11.77_-69.81"
11.75,-69.81,"11.75_-69.81"
11.74,-69.81,"11.74_-69.81"
11.72,-69.81,"11.72_-69.81"
11.7,-69.81,"11.7_-69.81"
11.69,-69.81,"11.69_-69.81"
11.67,-69.81,"11.67_-69.81"
11.65,-69.81,"11.65_-69.81"
11.63,-69.81,"11.63_-69.81"
11.62,-69.81,"11.62_-69.81"
11.6,-69.81,"11.6_-69.81"
11.58,-69.81,"11.58_-69.81"
11.57,-69.81,"11.57_-69.81"
11.55,-69.81,"11.55_-69.81"
11.53,-69.81,"11.53_-69.81"
11.52,-69.81,"11.52_-69.81"
11.5,-69.81,"11.5_-69.81"
11.48,-69.81,"11.48_-69.81"
11.46,-69.81,"11.46_-69.81"
11.45,-69.81,"11.45_-69.81"
11.43,-69.81,"11.43_-69.81"
11.41,-69.81,"11.41_-69.81"
8,-69.81,"8_-69.81"
11.8,-69.79,"11.8_-69.79"
11.79,-69.79,"11.79_-69.79"
11.77,-69.79,"11.77_-69.79"
11.75,-69.79,"11.75_-69.79"
11.74,-69.79,"11.74_-69.79"
11.72,-69.79,"11.72_-69.79"
11.7,-69.79,"11.7_-69.79"
11.57,-69.79,"11.57_-69.79"
11.55,-69.79,"11.55_-69.79"
11.53,-69.79,"11.53_-69.79"
11.52,-69.79,"11.52_-69.79"
11.5,-69.79,"11.5_-69.79"
11.48,-69.79,"11.48_-69.79"
11.46,-69.79,"11.46_-69.79"
11.45,-69.79,"11.45_-69.79"
11.43,-69.79,"11.43_-69.79"
11.41,-69.79,"11.41_-69.79"
8,-69.79,"8_-69.79"
11.77,-69.78,"11.77_-69.78"
11.75,-69.78,"11.75_-69.78"
11.74,-69.78,"11.74_-69.78"
11.72,-69.78,"11.72_-69.78"
11.7,-69.78,"11.7_-69.78"
11.69,-69.78,"11.69_-69.78"
11.67,-69.78,"11.67_-69.78"
8,-69.78,"8_-69.78"
11.74,-69.76,"11.74_-69.76"
11.72,-69.76,"11.72_-69.76"
11.7,-69.76,"11.7_-69.76"
11.69,-69.76,"11.69_-69.76"
11.67,-69.76,"11.67_-69.76"
11.65,-69.76,"11.65_-69.76"
11.63,-69.76,"11.63_-69.76"
8,-69.76,"8_-69.76"
11.7,-69.74,"11.7_-69.74"
11.69,-69.74,"11.69_-69.74"
11.67,-69.74,"11.67_-69.74"
11.65,-69.74,"11.65_-69.74"
11.63,-69.74,"11.63_-69.74"
11.62,-69.74,"11.62_-69.74"
11.6,-69.74,"11.6_-69.74"
8,-69.74,"8_-69.74"
11.67,-69.72,"11.67_-69.72"
11.65,-69.72,"11.65_-69.72"
11.63,-69.72,"11.63_-69.72"
11.62,-69.72,"11.62_-69.72"
11.6,-69.72,"11.6_-69.72"
11.58,-69.72,"11.58_-69.72"
11.57,-69.72,"11.57_-69.72"
8,-69.72,"8_-69.72"
11.63,-69.71,"11.63_-69.71"
11.62,-69.71,"11.62_-69.71"
11.6,-69.71,"11.6_-69.71"
11.58,-69.71,"11.58_-69.71"
11.57,-69.71,"11.57_-69.71"
11.55,-69.71,"11.55_-69.71"
8,-69.71,"8_-69.71"
11.6,-69.69,"11.6_-69.69"
11.58,-69.69,"11.58_-69.69"
11.57,-69.69,"11.57_-69.69"
11.55,-69.69,"11.55_-69.69"
11.53,-69.69,"11.53_-69.69"
11.52,-69.69,"11.52_-69.69"
8,-69.69,"8_-69.69"
11.57,-69.67,"11.57_-69.67"
11.55,-69.67,"11.55_-69.67"
11.53,-69.67,"11.53_-69.67"
11.52,-69.67,"11.52_-69.67"
11.5,-69.67,"11.5_-69.67"
11.48,-69.67,"11.48_-69.67"
8,-69.67,"8_-69.67"
11.55,-69.66,"11.55_-69.66"
11.53,-69.66,"11.53_-69.66"
11.52,-69.66,"11.52_-69.66"
11.5,-69.66,"11.5_-69.66"
11.48,-69.66,"11.48_-69.66"
11.46,-69.66,"11.46_-69.66"
8,-69.66,"8_-69.66"
11.52,-69.64,"11.52_-69.64"
11.5,-69.64,"11.5_-69.64"
11.48,-69.64,"11.48_-69.64"
11.46,-69.64,"11.46_-69.64"
11.45,-69.64,"11.45_-69.64"
8,-69.64,"8_-69.64"
11.48,-69.62,"11.48_-69.62"
11.46,-69.62,"11.46_-69.62"
11.45,-69.62,"11.45_-69.62"
8,-69.62,"8_-69.62"
11.48,-69.61,"11.48_-69.61"
11.46,-69.61,"11.46_-69.61"
11.45,-69.61,"11.45_-69.61"
8,-69.61,"8_-69.61"
11.48,-69.59,"11.48_-69.59"
11.46,-69.59,"11.46_-69.59"
11.45,-69.59,"11.45_-69.59"
8,-69.59,"8_-69.59"
11.5,-69.57,"11.5_-69.57"
11.48,-69.57,"11.48_-69.57"
11.46,-69.57,"11.46_-69.57"
11.45,-69.57,"11.45_-69.57"
8,-69.57,"8_-69.57"
11.5,-69.56,"11.5_-69.56"
11.48,-69.56,"11.48_-69.56"
11.46,-69.56,"11.46_-69.56"
11.45,-69.56,"11.45_-69.56"
8,-69.56,"8_-69.56"
11.52,-69.54,"11.52_-69.54"
11.5,-69.54,"11.5_-69.54"
11.48,-69.54,"11.48_-69.54"
11.46,-69.54,"11.46_-69.54"
11.45,-69.54,"11.45_-69.54"
8,-69.54,"8_-69.54"
11.52,-69.52,"11.52_-69.52"
11.5,-69.52,"11.5_-69.52"
11.48,-69.52,"11.48_-69.52"
11.46,-69.52,"11.46_-69.52"
11.45,-69.52,"11.45_-69.52"
8,-69.52,"8_-69.52"
11.52,-69.5,"11.52_-69.5"
11.5,-69.5,"11.5_-69.5"
11.48,-69.5,"11.48_-69.5"
11.46,-69.5,"11.46_-69.5"
11.45,-69.5,"11.45_-69.5"
8,-69.5,"8_-69.5"
11.52,-69.49,"11.52_-69.49"
11.5,-69.49,"11.5_-69.49"
11.48,-69.49,"11.48_-69.49"
11.46,-69.49,"11.46_-69.49"
11.45,-69.49,"11.45_-69.49"
8,-69.49,"8_-69.49"
11.52,-69.47,"11.52_-69.47"
11.5,-69.47,"11.5_-69.47"
11.48,-69.47,"11.48_-69.47"
11.46,-69.47,"11.46_-69.47"
11.45,-69.47,"11.45_-69.47"
8,-69.47,"8_-69.47"
11.52,-69.45,"11.52_-69.45"
11.5,-69.45,"11.5_-69.45"
11.48,-69.45,"11.48_-69.45"
11.46,-69.45,"11.46_-69.45"
11.45,-69.45,"11.45_-69.45"
8,-69.45,"8_-69.45"
11.5,-69.44,"11.5_-69.44"
11.48,-69.44,"11.48_-69.44"
11.46,-69.44,"11.46_-69.44"
11.45,-69.44,"11.45_-69.44"
8,-69.44,"8_-69.44"
11.5,-69.42,"11.5_-69.42"
11.48,-69.42,"11.48_-69.42"
11.46,-69.42,"11.46_-69.42"
11.45,-69.42,"11.45_-69.42"
8,-69.42,"8_-69.42"
11.5,-69.4,"11.5_-69.4"
11.48,-69.4,"11.48_-69.4"
11.46,-69.4,"11.46_-69.4"
11.45,-69.4,"11.45_-69.4"
8,-69.4,"8_-69.4"
11.5,-69.39,"11.5_-69.39"
11.48,-69.39,"11.48_-69.39"
11.46,-69.39,"11.46_-69.39"
11.45,-69.39,"11.45_-69.39"
8,-69.39,"8_-69.39"
11.52,-69.37,"11.52_-69.37"
11.5,-69.37,"11.5_-69.37"
11.48,-69.37,"11.48_-69.37"
11.46,-69.37,"11.46_-69.37"
11.45,-69.37,"11.45_-69.37"
8,-69.37,"8_-69.37"
11.52,-69.35,"11.52_-69.35"
11.5,-69.35,"11.5_-69.35"
11.48,-69.35,"11.48_-69.35"
11.46,-69.35,"11.46_-69.35"
11.45,-69.35,"11.45_-69.35"
8,-69.35,"8_-69.35"
11.53,-69.33,"11.53_-69.33"
11.52,-69.33,"11.52_-69.33"
11.5,-69.33,"11.5_-69.33"
11.48,-69.33,"11.48_-69.33"
11.46,-69.33,"11.46_-69.33"
11.45,-69.33,"11.45_-69.33"
8,-69.33,"8_-69.33"
11.53,-69.32,"11.53_-69.32"
11.52,-69.32,"11.52_-69.32"
11.48,-69.32,"11.48_-69.32"
11.46,-69.32,"11.46_-69.32"
11.45,-69.32,"11.45_-69.32"
8,-69.32,"8_-69.32"
11.55,-69.3,"11.55_-69.3"
11.53,-69.3,"11.53_-69.3"
11.48,-69.3,"11.48_-69.3"
11.46,-69.3,"11.46_-69.3"
11.45,-69.3,"11.45_-69.3"
8,-69.3,"8_-69.3"
11.55,-69.28,"11.55_-69.28"
11.53,-69.28,"11.53_-69.28"
11.48,-69.28,"11.48_-69.28"
11.46,-69.28,"11.46_-69.28"
11.45,-69.28,"11.45_-69.28"
8,-69.28,"8_-69.28"
11.55,-69.27,"11.55_-69.27"
11.53,-69.27,"11.53_-69.27"
11.48,-69.27,"11.48_-69.27"
11.46,-69.27,"11.46_-69.27"
11.45,-69.27,"11.45_-69.27"
8,-69.27,"8_-69.27"
11.53,-69.25,"11.53_-69.25"
11.52,-69.25,"11.52_-69.25"
11.48,-69.25,"11.48_-69.25"
11.46,-69.25,"11.46_-69.25"
11.45,-69.25,"11.45_-69.25"
8,-69.25,"8_-69.25"
11.53,-69.23,"11.53_-69.23"
11.52,-69.23,"11.52_-69.23"
11.48,-69.23,"11.48_-69.23"
11.46,-69.23,"11.46_-69.23"
11.45,-69.23,"11.45_-69.23"
8,-69.23,"8_-69.23"
12.35,-69.22,"12.35_-69.22"
12.33,-69.22,"12.33_-69.22"
12.31,-69.22,"12.31_-69.22"
11.53,-69.22,"11.53_-69.22"
11.52,-69.22,"11.52_-69.22"
11.48,-69.22,"11.48_-69.22"
11.46,-69.22,"11.46_-69.22"
11.45,-69.22,"11.45_-69.22"
8,-69.22,"8_-69.22"
12.36,-69.2,"12.36_-69.2"
12.35,-69.2,"12.35_-69.2"
12.33,-69.2,"12.33_-69.2"
12.31,-69.2,"12.31_-69.2"
11.52,-69.2,"11.52_-69.2"
11.5,-69.2,"11.5_-69.2"
11.48,-69.2,"11.48_-69.2"
11.46,-69.2,"11.46_-69.2"
11.45,-69.2,"11.45_-69.2"
8,-69.2,"8_-69.2"
12.38,-69.18,"12.38_-69.18"
12.36,-69.18,"12.36_-69.18"
12.35,-69.18,"12.35_-69.18"
12.33,-69.18,"12.33_-69.18"
12.31,-69.18,"12.31_-69.18"
12.3,-69.18,"12.3_-69.18"
12.28,-69.18,"12.28_-69.18"
12.26,-69.18,"12.26_-69.18"
11.52,-69.18,"11.52_-69.18"
11.5,-69.18,"11.5_-69.18"
11.48,-69.18,"11.48_-69.18"
11.46,-69.18,"11.46_-69.18"
11.45,-69.18,"11.45_-69.18"
8,-69.18,"8_-69.18"
12.4,-69.16,"12.4_-69.16"
12.38,-69.16,"12.38_-69.16"
12.36,-69.16,"12.36_-69.16"
12.35,-69.16,"12.35_-69.16"
12.33,-69.16,"12.33_-69.16"
12.31,-69.16,"12.31_-69.16"
12.3,-69.16,"12.3_-69.16"
12.28,-69.16,"12.28_-69.16"
12.26,-69.16,"12.26_-69.16"
11.5,-69.16,"11.5_-69.16"
11.48,-69.16,"11.48_-69.16"
11.46,-69.16,"11.46_-69.16"
11.45,-69.16,"11.45_-69.16"
8,-69.16,"8_-69.16"
12.41,-69.15,"12.41_-69.15"
12.4,-69.15,"12.4_-69.15"
12.38,-69.15,"12.38_-69.15"
12.36,-69.15,"12.36_-69.15"
12.33,-69.15,"12.33_-69.15"
12.31,-69.15,"12.31_-69.15"
12.3,-69.15,"12.3_-69.15"
12.28,-69.15,"12.28_-69.15"
12.26,-69.15,"12.26_-69.15"
12.24,-69.15,"12.24_-69.15"
11.5,-69.15,"11.5_-69.15"
11.48,-69.15,"11.48_-69.15"
11.46,-69.15,"11.46_-69.15"
11.45,-69.15,"11.45_-69.15"
8,-69.15,"8_-69.15"
12.41,-69.13,"12.41_-69.13"
12.4,-69.13,"12.4_-69.13"
12.38,-69.13,"12.38_-69.13"
12.36,-69.13,"12.36_-69.13"
12.35,-69.13,"12.35_-69.13"
12.31,-69.13,"12.31_-69.13"
12.3,-69.13,"12.3_-69.13"
12.28,-69.13,"12.28_-69.13"
12.26,-69.13,"12.26_-69.13"
12.24,-69.13,"12.24_-69.13"
12.23,-69.13,"12.23_-69.13"
11.5,-69.13,"11.5_-69.13"
11.48,-69.13,"11.48_-69.13"
11.46,-69.13,"11.46_-69.13"
11.45,-69.13,"11.45_-69.13"
8,-69.13,"8_-69.13"
12.38,-69.11,"12.38_-69.11"
12.36,-69.11,"12.36_-69.11"
12.35,-69.11,"12.35_-69.11"
12.33,-69.11,"12.33_-69.11"
12.3,-69.11,"12.3_-69.11"
12.28,-69.11,"12.28_-69.11"
12.26,-69.11,"12.26_-69.11"
12.24,-69.11,"12.24_-69.11"
12.23,-69.11,"12.23_-69.11"
12.21,-69.11,"12.21_-69.11"
11.5,-69.11,"11.5_-69.11"
11.48,-69.11,"11.48_-69.11"
11.46,-69.11,"11.46_-69.11"
11.45,-69.11,"11.45_-69.11"
8,-69.11,"8_-69.11"
12.36,-69.1,"12.36_-69.1"
12.35,-69.1,"12.35_-69.1"
12.33,-69.1,"12.33_-69.1"
12.31,-69.1,"12.31_-69.1"
12.28,-69.1,"12.28_-69.1"
12.26,-69.1,"12.26_-69.1"
12.24,-69.1,"12.24_-69.1"
12.23,-69.1,"12.23_-69.1"
12.21,-69.1,"12.21_-69.1"
12.19,-69.1,"12.19_-69.1"
11.5,-69.1,"11.5_-69.1"
11.48,-69.1,"11.48_-69.1"
11.46,-69.1,"11.46_-69.1"
11.45,-69.1,"11.45_-69.1"
8,-69.1,"8_-69.1"
12.35,-69.08,"12.35_-69.08"
12.33,-69.08,"12.33_-69.08"
12.31,-69.08,"12.31_-69.08"
12.28,-69.08,"12.28_-69.08"
12.26,-69.08,"12.26_-69.08"
12.24,-69.08,"12.24_-69.08"
12.23,-69.08,"12.23_-69.08"
12.21,-69.08,"12.21_-69.08"
12.19,-69.08,"12.19_-69.08"
12.18,-69.08,"12.18_-69.08"
11.48,-69.08,"11.48_-69.08"
11.46,-69.08,"11.46_-69.08"
11.45,-69.08,"11.45_-69.08"
8,-69.08,"8_-69.08"
12.35,-69.06,"12.35_-69.06"
12.33,-69.06,"12.33_-69.06"
12.31,-69.06,"12.31_-69.06"
12.3,-69.06,"12.3_-69.06"
12.28,-69.06,"12.28_-69.06"
12.26,-69.06,"12.26_-69.06"
12.24,-69.06,"12.24_-69.06"
12.23,-69.06,"12.23_-69.06"
12.21,-69.06,"12.21_-69.06"
12.19,-69.06,"12.19_-69.06"
12.18,-69.06,"12.18_-69.06"
11.48,-69.06,"11.48_-69.06"
11.46,-69.06,"11.46_-69.06"
11.45,-69.06,"11.45_-69.06"
8,-69.06,"8_-69.06"
12.33,-69.05,"12.33_-69.05"
12.31,-69.05,"12.31_-69.05"
12.3,-69.05,"12.3_-69.05"
12.28,-69.05,"12.28_-69.05"
12.26,-69.05,"12.26_-69.05"
12.24,-69.05,"12.24_-69.05"
12.23,-69.05,"12.23_-69.05"
12.21,-69.05,"12.21_-69.05"
12.19,-69.05,"12.19_-69.05"
12.18,-69.05,"12.18_-69.05"
11.48,-69.05,"11.48_-69.05"
11.46,-69.05,"11.46_-69.05"
11.45,-69.05,"11.45_-69.05"
8,-69.05,"8_-69.05"
12.31,-69.03,"12.31_-69.03"
12.3,-69.03,"12.3_-69.03"
12.28,-69.03,"12.28_-69.03"
12.26,-69.03,"12.26_-69.03"
12.24,-69.03,"12.24_-69.03"
12.23,-69.03,"12.23_-69.03"
12.21,-69.03,"12.21_-69.03"
12.19,-69.03,"12.19_-69.03"
12.18,-69.03,"12.18_-69.03"
12.16,-69.03,"12.16_-69.03"
11.48,-69.03,"11.48_-69.03"
11.46,-69.03,"11.46_-69.03"
11.45,-69.03,"11.45_-69.03"
8,-69.03,"8_-69.03"
12.3,-69.01,"12.3_-69.01"
12.28,-69.01,"12.28_-69.01"
12.26,-69.01,"12.26_-69.01"
12.24,-69.01,"12.24_-69.01"
12.23,-69.01,"12.23_-69.01"
12.21,-69.01,"12.21_-69.01"
12.19,-69.01,"12.19_-69.01"
12.18,-69.01,"12.18_-69.01"
12.16,-69.01,"12.16_-69.01"
12.14,-69.01,"12.14_-69.01"
11.48,-69.01,"11.48_-69.01"
11.46,-69.01,"11.46_-69.01"
11.45,-69.01,"11.45_-69.01"
11.43,-69.01,"11.43_-69.01"
8,-69.01,"8_-69.01"
12.28,-69,"12.28_-69"
12.26,-69,"12.26_-69"
12.24,-69,"12.24_-69"
12.23,-69,"12.23_-69"
12.21,-69,"12.21_-69"
12.19,-69,"12.19_-69"
12.18,-69,"12.18_-69"
12.16,-69,"12.16_-69"
12.14,-69,"12.14_-69"
12.13,-69,"12.13_-69"
11.48,-69,"11.48_-69"
11.46,-69,"11.46_-69"
11.45,-69,"11.45_-69"
11.43,-69,"11.43_-69"
8,-69,"8_-69"
12.28,-68.98,"12.28_-68.98"
12.26,-68.98,"12.26_-68.98"
12.24,-68.98,"12.24_-68.98"
12.23,-68.98,"12.23_-68.98"
12.21,-68.98,"12.21_-68.98"
12.19,-68.98,"12.19_-68.98"
12.18,-68.98,"12.18_-68.98"
12.16,-68.98,"12.16_-68.98"
12.14,-68.98,"12.14_-68.98"
12.13,-68.98,"12.13_-68.98"
12.11,-68.98,"12.11_-68.98"
11.48,-68.98,"11.48_-68.98"
11.46,-68.98,"11.46_-68.98"
11.45,-68.98,"11.45_-68.98"
11.43,-68.98,"11.43_-68.98"
8,-68.98,"8_-68.98"
12.26,-68.96,"12.26_-68.96"
12.24,-68.96,"12.24_-68.96"
12.23,-68.96,"12.23_-68.96"
12.21,-68.96,"12.21_-68.96"
12.19,-68.96,"12.19_-68.96"
12.18,-68.96,"12.18_-68.96"
12.16,-68.96,"12.16_-68.96"
12.14,-68.96,"12.14_-68.96"
12.13,-68.96,"12.13_-68.96"
12.11,-68.96,"12.11_-68.96"
12.09,-68.96,"12.09_-68.96"
11.48,-68.96,"11.48_-68.96"
11.46,-68.96,"11.46_-68.96"
11.45,-68.96,"11.45_-68.96"
11.43,-68.96,"11.43_-68.96"
8,-68.96,"8_-68.96"
12.24,-68.94,"12.24_-68.94"
12.23,-68.94,"12.23_-68.94"
12.21,-68.94,"12.21_-68.94"
12.19,-68.94,"12.19_-68.94"
12.18,-68.94,"12.18_-68.94"
12.16,-68.94,"12.16_-68.94"
12.14,-68.94,"12.14_-68.94"
12.13,-68.94,"12.13_-68.94"
12.11,-68.94,"12.11_-68.94"
12.09,-68.94,"12.09_-68.94"
11.48,-68.94,"11.48_-68.94"
11.46,-68.94,"11.46_-68.94"
11.45,-68.94,"11.45_-68.94"
8,-68.94,"8_-68.94"
12.23,-68.93,"12.23_-68.93"
12.21,-68.93,"12.21_-68.93"
12.19,-68.93,"12.19_-68.93"
12.18,-68.93,"12.18_-68.93"
12.16,-68.93,"12.16_-68.93"
12.13,-68.93,"12.13_-68.93"
12.11,-68.93,"12.11_-68.93"
12.09,-68.93,"12.09_-68.93"
12.07,-68.93,"12.07_-68.93"
11.48,-68.93,"11.48_-68.93"
11.46,-68.93,"11.46_-68.93"
11.45,-68.93,"11.45_-68.93"
8,-68.93,"8_-68.93"
12.23,-68.91,"12.23_-68.91"
12.21,-68.91,"12.21_-68.91"
12.19,-68.91,"12.19_-68.91"
12.18,-68.91,"12.18_-68.91"
12.11,-68.91,"12.11_-68.91"
12.09,-68.91,"12.09_-68.91"
12.07,-68.91,"12.07_-68.91"
11.48,-68.91,"11.48_-68.91"
11.46,-68.91,"11.46_-68.91"
11.45,-68.91,"11.45_-68.91"
8,-68.91,"8_-68.91"
12.23,-68.89,"12.23_-68.89"
12.21,-68.89,"12.21_-68.89"
12.19,-68.89,"12.19_-68.89"
12.18,-68.89,"12.18_-68.89"
12.16,-68.89,"12.16_-68.89"
12.11,-68.89,"12.11_-68.89"
12.09,-68.89,"12.09_-68.89"
12.07,-68.89,"12.07_-68.89"
11.48,-68.89,"11.48_-68.89"
11.46,-68.89,"11.46_-68.89"
11.45,-68.89,"11.45_-68.89"
8,-68.89,"8_-68.89"
12.21,-68.88,"12.21_-68.88"
12.19,-68.88,"12.19_-68.88"
12.18,-68.88,"12.18_-68.88"
12.16,-68.88,"12.16_-68.88"
12.14,-68.88,"12.14_-68.88"
12.11,-68.88,"12.11_-68.88"
12.09,-68.88,"12.09_-68.88"
12.07,-68.88,"12.07_-68.88"
12.06,-68.88,"12.06_-68.88"
11.48,-68.88,"11.48_-68.88"
11.46,-68.88,"11.46_-68.88"
11.45,-68.88,"11.45_-68.88"
